ID_focal,biomass,biomass_next,growth,NB1,NB2,NB3,NB4,NB5,NB6,NB7,NB8,sp_NB1,sp_NB2,sp_NB3,sp_NB4,sp_NB5,sp_NB6,sp_NB7,sp_NB8,plot_richness,sp,plotID_1,plotID_2,year,spp,spy
739,83.92588059,270.1029444,186.1770638,149.0685714,33.02442197,56.14352012,695.9208922,348.8204571,214.9167461,40.82436821,230.1577902,7,7,4,7,7,7,4,4,2,Liquidambar formosana,A,H30,2,Liquidambar formosana H30,Liquidambar formosana 2
739,270.1029444,571.6232684,301.520324,400.0541784,83.59306812,96.03660246,2225.846041,772.5765384,624.367978,135.7073779,254.3672173,7,7,4,7,7,7,4,4,2,Liquidambar formosana,A,H30,3,Liquidambar formosana H30,Liquidambar formosana 3
739,571.6232684,908.6345965,337.0113281,887.1443356,22.38321934,262.8629478,2318.980214,1416.764903,891.9747307,422.471327,669.2365478,7,7,4,7,7,7,4,4,2,Liquidambar formosana,A,H30,4,Liquidambar formosana H30,Liquidambar formosana 4
739,908.6345965,1233.703435,325.0688385,1504.675226,117.420167,549.6063686,2585.092698,1386.559884,1047.70122,317.9590217,1023.227821,7,7,4,7,7,7,4,4,2,Liquidambar formosana,A,H30,5,Liquidambar formosana H30,Liquidambar formosana 5
739,1233.703435,1266.123199,32.419764,2781.198137,228.8231238,1104.741371,4412.933537,3299.323224,1945.296123,908.0858388,1879.579228,7,7,4,7,7,7,4,4,2,Liquidambar formosana,A,H30,6,Liquidambar formosana H30,Liquidambar formosana 6
740,108.6623885,348.8204571,240.1580686,8.623043516,2.667683402,52.25426769,27.07738708,19.03428157,17.93276065,27.97462594,25.38505039,7,4,7,4,4,4,4,4,2,Sapindus mukorossi,A,H30,1,Sapindus mukorossi H30,Sapindus mukorossi 1
740,348.8204571,772.5765384,423.7560813,33.02442197,56.14352012,139.7087852,83.92588059,93.98977631,40.82436821,230.1577902,135.7073779,7,4,7,4,4,4,4,4,2,Sapindus mukorossi,A,H30,2,Sapindus mukorossi H30,Sapindus mukorossi 2
740,772.5765384,1416.764903,644.1883646,83.59306812,96.03660246,431.5191138,270.1029444,282.139564,135.7073779,254.3672173,621.7785202,7,4,7,4,4,4,4,4,2,Sapindus mukorossi,A,H30,3,Sapindus mukorossi H30,Sapindus mukorossi 3
740,1386.559884,3299.323224,1912.76334,117.420167,549.6063686,1386.559884,908.6345965,3311.016684,317.9590217,1023.227821,2871.164358,7,4,7,4,4,4,4,4,2,Sapindus mukorossi,A,H30,5,Sapindus mukorossi H30,Sapindus mukorossi 5
740,3299.323224,4169.494526,870.171302,228.8231238,1104.741371,1805.300668,1233.703435,6234.05767,908.0858388,1879.579228,3607.757909,7,4,7,4,4,4,4,4,2,Sapindus mukorossi,A,H30,6,Sapindus mukorossi H30,Sapindus mukorossi 6
741,19.03428157,93.98977631,74.95549474,2.667683402,52.25426769,1.146681319,108.6623885,21.62986542,27.97462594,25.38505039,158.242022,4,7,7,7,4,4,4,7,2,Liquidambar formosana,A,H30,1,Liquidambar formosana H30,Liquidambar formosana 1
741,93.98977631,282.139564,188.1497877,56.14352012,139.7087852,0.040133846,348.8204571,137.7301708,230.1577902,135.7073779,397.0670736,4,7,7,7,4,4,4,7,2,Liquidambar formosana,A,H30,2,Liquidambar formosana H30,Liquidambar formosana 2
741,2210.796556,3311.016684,1100.220128,262.8629478,932.09281,2.006692307,1416.764903,1230.987185,669.2365478,1476.689938,2438.208555,4,7,7,7,4,4,4,7,2,Liquidambar formosana,A,H30,4,Liquidambar formosana H30,Liquidambar formosana 4
741,3311.016684,6234.05767,2923.040986,549.6063686,1386.559884,1.290016483,1386.559884,2826.477657,1023.227821,2871.164358,3752.005775,4,7,7,7,4,4,4,7,2,Liquidambar formosana,A,H30,5,Liquidambar formosana H30,Liquidambar formosana 5
741,6234.05767,9408.991458,3174.933788,1104.741371,1805.300668,2.723368132,3299.323224,3454.130288,1879.579228,3607.757909,5817.367316,4,7,7,7,4,4,4,7,2,Liquidambar formosana,A,H30,6,Liquidambar formosana H30,Liquidambar formosana 6
742,21.62986542,137.7301708,116.1003054,52.25426769,1.146681319,55.47070879,19.03428157,14.5400762,25.38505039,158.242022,126.4216154,7,7,7,4,4,4,7,7,2,Liquidambar formosana,A,H30,1,Liquidambar formosana H30,Liquidambar formosana 1
742,137.7301708,564.807858,427.0776872,139.7087852,0.040133846,180.3729714,93.98977631,97.15414551,135.7073779,397.0670736,410.9705846,7,7,7,4,4,4,7,7,2,Liquidambar formosana,A,H30,2,Liquidambar formosana H30,Liquidambar formosana 2
742,1230.987185,2826.477657,1595.490472,932.09281,2.006692307,952.0894988,2210.796556,931.300893,1476.689938,2438.208555,1718.040369,7,7,7,4,4,4,7,7,2,Liquidambar formosana,A,H30,4,Liquidambar formosana H30,Liquidambar formosana 4
742,2826.477657,3454.130288,627.652631,1386.559884,1.290016483,1363.611924,3311.016684,1634.41672,2871.164358,3752.005775,3698.964597,7,7,7,4,4,4,7,7,2,Liquidambar formosana,A,H30,5,Liquidambar formosana H30,Liquidambar formosana 5
743,17.93276065,40.82436821,22.89160756,209.275074,27.07738708,108.6623885,56.18738461,27.97462594,5.639787132,22.01628132,5.69185903,7,4,7,7,4,4,7,4,2,Liquidambar formosana,A,H30,1,Liquidambar formosana H30,Liquidambar formosana 1
743,40.82436821,135.7073779,94.88300969,695.9208922,83.92588059,348.8204571,214.9167461,230.1577902,22.29478351,6.398481758,23.50645652,7,4,7,7,4,4,7,4,2,Liquidambar formosana,A,H30,2,Liquidambar formosana H30,Liquidambar formosana 2
743,135.7073779,422.471327,286.7639491,2225.846041,270.1029444,772.5765384,624.367978,254.3672173,196.1107798,58.05074175,155.0941461,7,4,7,7,4,4,7,4,2,Liquidambar formosana,A,H30,3,Liquidambar formosana H30,Liquidambar formosana 3
743,317.9590217,908.0858388,590.1268171,2585.092698,908.6345965,1386.559884,1047.70122,1023.227821,1554.631556,88.06512527,676.1135433,7,4,7,7,4,4,7,4,2,Liquidambar formosana,A,H30,5,Liquidambar formosana H30,Liquidambar formosana 5
743,908.0858388,1265.74768,357.6618412,4412.933537,1233.703435,3299.323224,1945.296123,1879.579228,2755.293369,199.5225494,1499.760794,7,4,7,7,4,4,7,4,2,Liquidambar formosana,A,H30,6,Liquidambar formosana H30,Liquidambar formosana 6
744,27.97462594,230.1577902,202.1831643,27.07738708,108.6623885,19.03428157,17.93276065,25.38505039,22.01628132,5.69185903,120.1005346,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H30,1,Liquidambar formosana H30,Liquidambar formosana 1
744,230.1577902,254.3672173,24.2094271,83.92588059,348.8204571,93.98977631,40.82436821,135.7073779,6.398481758,23.50645652,359.5992615,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H30,2,Liquidambar formosana H30,Liquidambar formosana 2
744,254.3672173,669.2365478,414.8693305,270.1029444,772.5765384,282.139564,135.7073779,621.7785202,58.05074175,155.0941461,1292.046109,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H30,3,Liquidambar formosana H30,Liquidambar formosana 3
744,669.2365478,1023.227821,353.9912732,571.6232684,1416.764903,2210.796556,422.471327,1476.689938,110.1874746,425.2691901,2361.018268,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H30,4,Liquidambar formosana H30,Liquidambar formosana 4
744,1023.227821,1879.579228,856.351407,908.6345965,1386.559884,3311.016684,317.9590217,2871.164358,88.06512527,676.1135433,3523.841276,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H30,5,Liquidambar formosana H30,Liquidambar formosana 5
744,1879.579228,3388.678916,1509.099688,1233.703435,3299.323224,6234.05767,908.0858388,3607.757909,199.5225494,1499.760794,5534.752654,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H30,6,Liquidambar formosana H30,Liquidambar formosana 6
745,25.38505039,135.7073779,110.3223275,108.6623885,19.03428157,21.62986542,27.97462594,158.242022,5.69185903,120.1005346,11.00814066,7,4,4,4,7,4,7,7,2,Liquidambar formosana,A,H30,1,Liquidambar formosana H30,Liquidambar formosana 1
745,135.7073779,621.7785202,486.0711423,348.8204571,93.98977631,137.7301708,230.1577902,397.0670736,23.50645652,359.5992615,43.60255714,7,4,4,4,7,4,7,7,2,Liquidambar formosana,A,H30,2,Liquidambar formosana H30,Liquidambar formosana 2
745,621.7785202,1476.689938,854.9114178,772.5765384,282.139564,564.807858,254.3672173,1314.7848,155.0941461,1292.046109,164.3481,7,4,4,4,7,4,7,7,2,Liquidambar formosana,A,H30,3,Liquidambar formosana H30,Liquidambar formosana 3
745,1476.689938,2871.164358,1394.47442,1416.764903,2210.796556,1230.987185,669.2365478,2438.208555,425.2691901,2361.018268,482.4661648,7,4,4,4,7,4,7,7,2,Liquidambar formosana,A,H30,4,Liquidambar formosana H30,Liquidambar formosana 4
745,2871.164358,3607.757909,736.593551,1386.559884,3311.016684,2826.477657,1023.227821,3752.005775,676.1135433,3523.841276,1189.767869,7,4,4,4,7,4,7,7,2,Liquidambar formosana,A,H30,5,Liquidambar formosana H30,Liquidambar formosana 5
745,3607.757909,5055.84185,1448.083941,3299.323224,6234.05767,3454.130288,1879.579228,5817.367316,1499.760794,5534.752654,2774.051446,7,4,4,4,7,4,7,7,2,Liquidambar formosana,A,H30,6,Liquidambar formosana H30,Liquidambar formosana 6
746,158.242022,397.0670736,238.8250516,19.03428157,21.62986542,14.5400762,25.38505039,126.4216154,120.1005346,11.00814066,187.3103934,4,4,4,4,7,7,7,7,2,Sapindus mukorossi,A,H30,1,Sapindus mukorossi H30,Sapindus mukorossi 1
746,397.0670736,1314.7848,917.7177264,93.98977631,137.7301708,97.15414551,135.7073779,410.9705846,359.5992615,43.60255714,433.961545,4,4,4,4,7,7,7,7,2,Sapindus mukorossi,A,H30,2,Sapindus mukorossi H30,Sapindus mukorossi 2
746,1314.7848,2438.208555,1123.423755,282.139564,564.807858,324.4479813,621.7785202,1044.913352,1292.046109,164.3481,1426.333959,4,4,4,4,7,7,7,7,2,Sapindus mukorossi,A,H30,3,Sapindus mukorossi H30,Sapindus mukorossi 3
746,2438.208555,3752.005775,1313.79722,2210.796556,1230.987185,931.300893,1476.689938,1718.040369,2361.018268,482.4661648,2371.101897,4,4,4,4,7,7,7,7,2,Sapindus mukorossi,A,H30,4,Sapindus mukorossi H30,Sapindus mukorossi 4
746,3752.005775,5817.367316,2065.361541,3311.016684,2826.477657,1634.41672,2871.164358,3698.964597,3523.841276,1189.767869,4228.609532,4,4,4,4,7,7,7,7,2,Sapindus mukorossi,A,H30,5,Sapindus mukorossi H30,Sapindus mukorossi 5
746,5817.367316,8031.198287,2213.830971,6234.05767,3454.130288,4101.67138,3607.757909,5832.810963,5534.752654,2774.051446,6840.921578,4,4,4,4,7,7,7,7,2,Sapindus mukorossi,A,H30,6,Sapindus mukorossi H30,Sapindus mukorossi 6
747,6.398481758,58.05074175,51.65225999,214.9167461,40.82436821,230.1577902,22.29478351,23.50645652,34.88204571,116.3078861,262.8629478,7,4,4,4,4,7,7,4,2,Sapindus mukorossi,A,H30,2,Sapindus mukorossi H30,Sapindus mukorossi 2
747,58.05074175,110.1874746,52.13673285,624.367978,135.7073779,254.3672173,196.1107798,155.0941461,92.8811868,403.8468269,1135.567935,7,4,4,4,4,7,7,4,2,Sapindus mukorossi,A,H30,3,Sapindus mukorossi H30,Sapindus mukorossi 3
747,88.06512527,199.5225494,111.4574241,1047.70122,317.9590217,1023.227821,1554.631556,676.1135433,56.91839395,1081.485319,4643.451442,7,4,4,4,4,7,7,4,2,Sapindus mukorossi,A,H30,5,Sapindus mukorossi H30,Sapindus mukorossi 5
747,199.5225494,325.2776563,125.7551069,1945.296123,908.0858388,1879.579228,2755.293369,1499.760794,32.60588329,2023.588657,6649.661515,7,4,4,4,4,7,7,4,2,Sapindus mukorossi,A,H30,6,Sapindus mukorossi H30,Sapindus mukorossi 6
748,5.69185903,23.50645652,17.81459749,17.93276065,27.97462594,25.38505039,22.01628132,120.1005346,49.66563461,66.65202974,80.36229351,4,4,4,7,7,7,4,7,2,Liquidambar formosana,A,H30,1,Liquidambar formosana H30,Liquidambar formosana 1
748,23.50645652,155.0941461,131.5876896,40.82436821,230.1577902,135.7073779,6.398481758,359.5992615,116.3078861,262.8629478,264.1953758,4,4,4,7,7,7,4,7,2,Liquidambar formosana,A,H30,2,Liquidambar formosana H30,Liquidambar formosana 2
748,155.0941461,425.2691901,270.175044,135.7073779,254.3672173,621.7785202,58.05074175,1292.046109,403.8468269,1135.567935,737.8091608,4,4,4,7,7,7,4,7,2,Liquidambar formosana,A,H30,3,Liquidambar formosana H30,Liquidambar formosana 3
748,425.2691901,676.1135433,250.8443532,422.471327,669.2365478,1476.689938,110.1874746,2361.018268,534.6831653,2786.483936,1233.874966,4,4,4,7,7,7,4,7,2,Liquidambar formosana,A,H30,4,Liquidambar formosana H30,Liquidambar formosana 4
748,676.1135433,1499.760794,823.6472507,317.9590217,1023.227821,2871.164358,88.06512527,3523.841276,1081.485319,4643.451442,1859.558761,4,4,4,7,7,7,4,7,2,Liquidambar formosana,A,H30,5,Liquidambar formosana H30,Liquidambar formosana 5
748,1499.760794,1949.411649,449.650855,908.0858388,1879.579228,3607.757909,199.5225494,5534.752654,2023.588657,6649.661515,2923.499855,4,4,4,7,7,7,4,7,2,Liquidambar formosana,A,H30,6,Liquidambar formosana H30,Liquidambar formosana 6
749,120.1005346,359.5992615,239.4987269,27.97462594,25.38505039,158.242022,5.69185903,11.00814066,66.65202974,80.36229351,15.19352747,4,4,7,4,7,4,7,7,2,Sapindus mukorossi,A,H30,1,Sapindus mukorossi H30,Sapindus mukorossi 1
749,359.5992615,1292.046109,932.4468475,230.1577902,135.7073779,397.0670736,23.50645652,43.60255714,262.8629478,264.1953758,27.74968791,4,4,7,4,7,4,7,7,2,Sapindus mukorossi,A,H30,2,Sapindus mukorossi H30,Sapindus mukorossi 2
749,1292.046109,2361.018268,1068.972159,254.3672173,621.7785202,1314.7848,155.0941461,164.3481,1135.567935,737.8091608,111.4574242,4,4,7,4,7,4,7,7,2,Sapindus mukorossi,A,H30,3,Sapindus mukorossi H30,Sapindus mukorossi 3
749,2361.018268,3523.841276,1162.823008,669.2365478,1476.689938,2438.208555,425.2691901,482.4661648,2786.483936,1233.874966,180.709809,4,4,7,4,7,4,7,7,2,Sapindus mukorossi,A,H30,4,Sapindus mukorossi H30,Sapindus mukorossi 4
749,3523.841276,5534.752654,2010.911378,1023.227821,2871.164358,3752.005775,676.1135433,1189.767869,4643.451442,1859.558761,378.5625038,4,4,7,4,7,4,7,7,2,Sapindus mukorossi,A,H30,5,Sapindus mukorossi H30,Sapindus mukorossi 5
749,5534.752654,8162.994971,2628.242317,1879.579228,3607.757909,5817.367316,1499.760794,2774.051446,6649.661515,2923.499855,574.5052575,4,4,7,4,7,4,7,7,2,Sapindus mukorossi,A,H30,6,Sapindus mukorossi H30,Sapindus mukorossi 6
750,11.00814066,43.60255714,32.59441648,25.38505039,158.242022,126.4216154,120.1005346,187.3103934,80.36229351,15.19352747,18.41742985,4,7,7,7,7,7,7,4,2,Sapindus mukorossi,A,H30,1,Sapindus mukorossi H30,Sapindus mukorossi 1
750,43.60255714,164.3481,120.7455429,135.7073779,397.0670736,410.9705846,359.5992615,433.961545,264.1953758,27.74968791,75.24389295,4,7,7,7,7,7,7,4,2,Sapindus mukorossi,A,H30,2,Sapindus mukorossi H30,Sapindus mukorossi 2
750,164.3481,482.4661648,318.1180648,621.7785202,1314.7848,1044.913352,1292.046109,1426.333959,737.8091608,111.4574242,373.383549,4,7,7,7,7,7,7,4,2,Sapindus mukorossi,A,H30,3,Sapindus mukorossi H30,Sapindus mukorossi 3
750,482.4661648,1189.767869,707.3017042,1476.689938,2438.208555,1718.040369,2361.018268,2371.101897,1233.874966,180.709809,946.0282277,4,7,7,7,7,7,7,4,2,Sapindus mukorossi,A,H30,4,Sapindus mukorossi H30,Sapindus mukorossi 4
750,1189.767869,2774.051446,1584.283577,2871.164358,3752.005775,3698.964597,3523.841276,4228.609532,1859.558761,378.5625038,1779.196624,4,7,7,7,7,7,7,4,2,Sapindus mukorossi,A,H30,5,Sapindus mukorossi H30,Sapindus mukorossi 5
750,2774.051446,4769.477609,1995.426163,3607.757909,5817.367316,5832.810963,5534.752654,6840.921578,2923.499855,574.5052575,2039.55211,4,7,7,7,7,7,7,4,2,Sapindus mukorossi,A,H30,6,Sapindus mukorossi H30,Sapindus mukorossi 6
751,20.06692307,38.75782857,18.6909055,12.97791925,33.16979917,24.23346033,224.4399345,8.331503717,11.35567935,2.956081607,433.7666092,4,4,4,7,4,4,4,7,2,Sapindus mukorossi,A,H31,1,Sapindus mukorossi H31,Sapindus mukorossi 1
751,556.9173161,1207.648931,650.7316149,1269.402727,2440.011043,1623.647851,2871.827529,533.130119,101.2197591,175.8102499,5046.980222,4,4,4,7,4,4,4,7,2,Sapindus mukorossi,A,H31,4,Sapindus mukorossi H31,Sapindus mukorossi 4
751,1207.648931,1706.972744,499.323813,2468.716178,3541.369744,3485.813034,4334.455384,1069.29643,1297.228647,252.6488447,7309.343046,4,4,4,7,4,4,4,7,2,Sapindus mukorossi,A,H31,5,Sapindus mukorossi H31,Sapindus mukorossi 5
751,1706.972744,1977.497801,270.525057,4459.245099,5845.254831,5328.368641,2525.903875,1459.078622,1416.066733,232.3848652,9934.846944,4,4,4,7,4,4,4,7,2,Sapindus mukorossi,A,H31,6,Sapindus mukorossi H31,Sapindus mukorossi 6
752,8.331503717,35.53907054,27.20756682,33.16979917,24.23346033,16.4226756,20.06692307,105.7460087,2.956081607,433.7666092,9.61327352,4,4,4,7,4,4,7,4,2,Liquidambar formosana,A,H31,1,Liquidambar formosana H31,Liquidambar formosana 1
752,35.53907054,400.3287536,364.7896831,233.6025465,101.2197591,73.31723271,38.75782857,375.3082065,11.35567935,1142.507399,41.96994998,4,4,4,7,4,4,7,4,2,Liquidambar formosana,A,H31,2,Liquidambar formosana H31,Liquidambar formosana 2
752,533.130119,1069.29643,536.166311,2440.011043,1623.647851,432.5973084,556.9173161,2600.84912,175.8102499,5046.980222,660.8464632,4,4,4,7,4,4,7,4,2,Liquidambar formosana,A,H31,4,Liquidambar formosana H31,Liquidambar formosana 4
752,1069.29643,1459.078622,389.782192,3541.369744,3485.813034,1059.925992,1207.648931,5236.608443,252.6488447,7309.343046,1360.125993,4,4,4,7,4,4,7,4,2,Liquidambar formosana,A,H31,5,Liquidambar formosana H31,Liquidambar formosana 5
752,1459.078622,2041.426698,582.348076,5845.254831,5328.368641,1446.997941,1706.972744,8487.535158,232.3848652,9934.846944,2523.121298,4,4,4,7,4,4,7,4,2,Liquidambar formosana,A,H31,6,Liquidambar formosana H31,Liquidambar formosana 6
753,105.7460087,375.3082065,269.5621978,24.23346033,16.4226756,180.0691009,8.331503717,15.27379516,433.7666092,9.61327352,10.21693055,4,4,7,4,7,7,4,7,2,Liquidambar formosana,A,H31,1,Liquidambar formosana H31,Liquidambar formosana 1
753,2600.84912,5236.608443,2635.759323,1623.647851,432.5973084,1790.130074,533.130119,45.5662489,5046.980222,660.8464632,507.608586,4,4,7,4,7,7,4,7,2,Liquidambar formosana,A,H31,4,Liquidambar formosana H31,Liquidambar formosana 4
753,8487.535158,13796.24415,5308.708992,5328.368641,1446.997941,4275.088826,1459.078622,55.04070329,9934.846944,2523.121298,1134.407528,4,4,7,4,7,7,4,7,2,Liquidambar formosana,A,H31,6,Liquidambar formosana H31,Liquidambar formosana 6
754,15.27379516,31.0463967,15.77260154,16.4226756,180.0691009,185.922909,105.7460087,10.70678338,9.61327352,10.21693055,201.6926438,4,7,7,4,4,4,7,7,2,Sapindus mukorossi,A,H31,1,Sapindus mukorossi H31,Sapindus mukorossi 1
754,45.5662489,62.9642712,17.3980223,432.5973084,1790.130074,1928.556009,2600.84912,312.9961692,660.8464632,507.608586,1410.375021,4,7,7,4,4,4,7,7,2,Sapindus mukorossi,A,H31,4,Sapindus mukorossi H31,Sapindus mukorossi 4
755,2.956081607,11.35567935,8.399597743,224.4399345,20.06692307,8.331503717,11.35567935,433.7666092,101.2404936,5.639787132,16.02212253,7,7,4,4,7,7,4,4,2,Liquidambar formosana,A,H31,1,Liquidambar formosana H31,Liquidambar formosana 1
755,11.35567935,37.23140724,25.87572789,965.9643428,38.75782857,35.53907054,51.82155257,1142.507399,313.4740055,16.96342223,101.2197591,7,7,4,4,7,7,4,4,2,Liquidambar formosana,A,H31,2,Liquidambar formosana H31,Liquidambar formosana 2
755,175.8102499,252.6488447,76.8385948,2871.827529,556.9173161,533.130119,101.2197591,5046.980222,706.3033749,566.0295449,1891.013015,7,7,4,4,7,7,4,4,2,Liquidambar formosana,A,H31,4,Liquidambar formosana H31,Liquidambar formosana 4
756,433.7666092,1142.507399,708.7407898,20.06692307,8.331503717,105.7460087,2.956081607,9.61327352,5.639787132,16.02212253,11.84235132,7,4,4,4,4,4,4,4,2,Sapindus mukorossi,A,H31,1,Sapindus mukorossi H31,Sapindus mukorossi 1
756,1142.507399,2758.829251,1616.321852,38.75782857,35.53907054,375.3082065,11.35567935,41.96994998,16.96342223,101.2197591,86.75979352,7,4,4,4,4,4,4,4,2,Sapindus mukorossi,A,H31,2,Sapindus mukorossi H31,Sapindus mukorossi 2
756,5046.980222,7309.343046,2262.362824,556.9173161,533.130119,2600.84912,175.8102499,660.8464632,566.0295449,1891.013015,1277.513926,7,4,4,4,4,4,4,4,2,Sapindus mukorossi,A,H31,4,Sapindus mukorossi H31,Sapindus mukorossi 4
756,7309.343046,9934.846944,2625.503898,1207.648931,1069.29643,5236.608443,252.6488447,1360.125993,1586.390407,3473.546096,2946.631059,7,4,4,4,4,4,4,4,2,Sapindus mukorossi,A,H31,5,Sapindus mukorossi H31,Sapindus mukorossi 5
756,9934.846944,12741.44121,2806.594266,1706.972744,1459.078622,8487.535158,232.3848652,2523.121298,2992.077308,5957.505822,5421.750077,7,4,4,4,4,4,4,4,2,Sapindus mukorossi,A,H31,6,Sapindus mukorossi H31,Sapindus mukorossi 6
757,9.61327352,41.96994998,32.35667646,8.331503717,105.7460087,15.27379516,433.7666092,10.21693055,16.02212253,11.84235132,144.4818461,4,4,7,7,7,4,4,7,2,Liquidambar formosana,A,H31,1,Liquidambar formosana H31,Liquidambar formosana 1
757,41.96994998,105.6178317,63.64788172,35.53907054,375.3082065,31.0463967,1142.507399,69.71822417,101.2197591,86.75979352,368.1993714,4,4,7,7,7,4,4,7,2,Liquidambar formosana,A,H31,2,Liquidambar formosana H31,Liquidambar formosana 2
757,660.8464632,1360.125993,699.2795298,533.130119,2600.84912,45.5662489,5046.980222,507.608586,1891.013015,1277.513926,1480.893772,4,4,7,7,7,4,4,7,2,Liquidambar formosana,A,H31,4,Liquidambar formosana H31,Liquidambar formosana 4
757,2523.121298,4454.075962,1930.954664,1459.078622,8487.535158,55.04070329,9934.846944,1134.407528,5957.505822,5421.750077,4012.525321,4,4,7,7,7,4,4,7,2,Liquidambar formosana,A,H31,6,Liquidambar formosana H31,Liquidambar formosana 6
758,10.21693055,69.71822417,59.50129362,105.7460087,15.27379516,10.70678338,9.61327352,201.6926438,11.84235132,144.4818461,54.07466355,4,7,4,4,7,4,7,4,2,Sapindus mukorossi,A,H31,1,Sapindus mukorossi H31,Sapindus mukorossi 1
759,5.639787132,16.96342223,11.3236351,11.35567935,2.956081607,433.7666092,101.2404936,16.02212253,234.4848628,77.87686175,8.972388619,4,4,7,7,4,7,7,4,2,Liquidambar formosana,A,H31,1,Liquidambar formosana H31,Liquidambar formosana 1
759,16.96342223,97.33439439,80.37097216,51.82155257,11.35567935,1142.507399,313.4740055,101.2197591,597.8137053,85.12962109,21.08311049,4,4,7,7,4,7,7,4,2,Liquidambar formosana,A,H31,2,Liquidambar formosana H31,Liquidambar formosana 2
759,97.33439439,566.0295449,468.6951505,260.3594912,37.23140724,2758.829251,279.0334321,276.1893482,1047.298449,62.23039516,40.61608062,4,4,7,7,4,7,7,4,2,Liquidambar formosana,A,H31,3,Liquidambar formosana H31,Liquidambar formosana 3
759,566.0295449,1586.390407,1020.360862,101.2197591,175.8102499,5046.980222,706.3033749,1891.013015,2379.805925,91.55963658,51.82155257,4,4,7,7,4,7,7,4,2,Liquidambar formosana,A,H31,4,Liquidambar formosana H31,Liquidambar formosana 4
759,1586.390407,2992.077308,1405.686901,1297.228647,252.6488447,7309.343046,907.0428399,3473.546096,3090.55699,89.15017246,0,4,4,7,7,4,7,7,4,2,Liquidambar formosana,A,H31,5,Liquidambar formosana H31,Liquidambar formosana 5
759,2992.077308,5133.526112,2141.448804,1416.066733,232.3848652,9934.846944,1242.672878,5957.505822,3775.37084,93.55199537,0,4,4,7,7,4,7,7,4,2,Liquidambar formosana,A,H31,6,Liquidambar formosana H31,Liquidambar formosana 6
760,16.02212253,101.2197591,85.19763657,2.956081607,433.7666092,9.61327352,5.639787132,11.84235132,77.87686175,8.972388619,5.618738461,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H31,1,Liquidambar formosana H31,Liquidambar formosana 1
760,101.2197591,276.1893482,174.9695891,11.35567935,1142.507399,41.96994998,16.96342223,86.75979352,85.12962109,21.08311049,14.91545725,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H31,2,Liquidambar formosana H31,Liquidambar formosana 2
760,276.1893482,1891.013015,1614.823667,37.23140724,2758.829251,105.6178317,97.33439439,255.3525779,62.23039516,40.61608062,26.83234285,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H31,3,Liquidambar formosana H31,Liquidambar formosana 3
760,1891.013015,3473.546096,1582.533081,175.8102499,5046.980222,660.8464632,566.0295449,1277.513926,91.55963658,51.82155257,66.23231296,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H31,4,Liquidambar formosana H31,Liquidambar formosana 4
760,3473.546096,5957.505822,2483.959726,252.6488447,7309.343046,1360.125993,1586.390407,2946.631059,89.15017246,0,77.61599175,4,7,4,4,4,7,4,7,2,Liquidambar formosana,A,H31,5,Liquidambar formosana H31,Liquidambar formosana 5
761,11.84235132,86.75979352,74.9174422,433.7666092,9.61327352,10.21693055,16.02212253,144.4818461,8.972388619,5.618738461,172.0021978,7,4,7,4,7,4,7,7,2,Liquidambar formosana,A,H31,1,Liquidambar formosana H31,Liquidambar formosana 1
761,86.75979352,255.3525779,168.5927844,1142.507399,41.96994998,69.71822417,101.2197591,368.1993714,21.08311049,14.91545725,368.1993714,7,4,7,4,7,4,7,7,2,Liquidambar formosana,A,H31,2,Liquidambar formosana H31,Liquidambar formosana 2
761,1277.513926,2946.631059,1669.117133,5046.980222,660.8464632,507.608586,1891.013015,1480.893772,51.82155257,66.23231296,1916.838359,7,4,7,4,7,4,7,7,2,Liquidambar formosana,A,H31,4,Liquidambar formosana H31,Liquidambar formosana 4
761,5421.750077,9942.211701,4520.461624,9934.846944,2523.121298,1134.407528,5957.505822,4012.525321,0,0,3602.706434,7,4,7,4,7,4,7,7,2,Liquidambar formosana,A,H31,6,Liquidambar formosana H31,Liquidambar formosana 6
762,144.4818461,368.1993714,223.7175253,9.61327352,10.21693055,201.6926438,11.84235132,54.07466355,5.618738461,172.0021978,449.0490045,4,7,7,4,4,7,7,7,2,Sapindus mukorossi,A,H31,1,Sapindus mukorossi H31,Sapindus mukorossi 1
762,368.1993714,722.4321643,354.2327929,41.96994998,69.71822417,367.8094997,86.75979352,243.6964837,14.91545725,368.1993714,1061.941569,4,7,7,4,4,7,7,7,2,Sapindus mukorossi,A,H31,2,Sapindus mukorossi H31,Sapindus mukorossi 2
